First Name,Last Name,BTN Code,End Team,Pos,GP,PPG,PPA,PPP,PPA1,PPA2,54G,54A1,54A2,PPP/60,PPShot,PPMiss,PPBlkd,PPSh%,PPCoSH%,PPPass,PPBlk,PPHitF,PPHitA,PPTOI,PPTOI/G,54TOI/G,54TOF/G,PP%,PPIGP,PPIAP,PPIPP,PPFOW,PPFOL,PPFO%,TmPPGF,TmPPGA,TmPPSVA,TmPPSVF,TmPPMF,TmPPMA,TmPPBF,TmPPBA,PPPenT,PPPenD,PPCorsi,PPRelC,PPQoC,PPRQoC,Raw Delta,Delta,Delta QS,Delta QO,Delta QT,Delta SOT
Patrick,Kaleta,PATRICKKALETA,BUF,RW,5,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Patrick,Kane,PATRICKKANE,CHI,RW,69,10,15,25,8,7,8,7,6,6.6,51,22,14,19.60%,11.50%,55,1,2,7,228.1,3.3,3.12,1.91,62.00%,28.60%,53.60%,82.10%,0,0, ,28,4,163,31,94,12,5,100,1,0,92.74,13.3,-83.893,-2.976,18.5,-2.8,-1.5,-0.8,3.9,-1.2
Patrick,Marleau,PATRICKMARLEAU,SJS,LW/C,82,11,12,23,7,5,11,6,5,4.7,82,18,35,13.40%,8.10%,62,1,3,13,296.3,3.6,3.42,2.14,61.50%,30.60%,33.30%,63.90%,6,4,60.00%,36,6,283,37,111,9,18,160,2,0,111.24,21.5,-84.561,-3.716,37.7,10.8,-1.8,-0.4,-5.9,2.6
Patrick,Maroon,PATRICKMAROON,ANA,LW,62,1,3,4,3,0,1,3,0,2.2,9,9,3,11.10%,4.80%,22,0,6,12,107,1.72,1.66,3.69,31.00%,9.10%,27.30%,36.40%,0,0, ,11,1,68,13,50,5,5,41,1,0,85.12,3.8,-84.463,1.633,9.4,-0.2,0.2,0,0.6,0.5
Patrick,Sharp,PATRICKSHARP,CHI,LW/RW,82,10,15,25,9,6,8,9,6,5.6,76,38,43,13.20%,6.40%,69,2,4,12,266.6,3.25,3.08,1.89,62.00%,27.60%,51.70%,79.30%,6,13,31.60%,29,5,194,39,103,12,6,112,4,1,89.38,11.6,-82.781,-3.97,21.7,-3,-1.9,-0.7,4.5,-1.1
Patrick,Wey,PATRICKWEY,WSH,D,9,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,,, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Patrick,Wiercioch,PATRICKWIERCIOCH,OTT,D,53,3,9,12,5,4,3,6,3,5,34,15,18,8.80%,4.50%,41,3,2,1,143.2,2.7,2.69,2.47,52.10%,20.00%,60.00%,80.00%,,, ,15,1,109,18,51,7,9,55,0,0,82,-6.1,-81.027,-0.321,13.3,-0.2,-0.1,-1.2,2,0.6
Patrik,Berglund,PATRIKBERGLUND,STL,C,78,2,2,4,0,2,1,0,2,2,11,5,5,18.20%,9.50%,0,0,3,7,119.9,1.53,1.54,3.86,28.50%,11.10%,22.20%,33.30%,39,23,62.90%,9,3,69,9,36,4,4,41,4,1,67.65,-25.3,-82.02,-3.56,6.2,-4.5,0.2,0.1,1.4,-2.8
Patrik,Elias,PATRIKELIAS,NJD,LW,65,4,13,17,4,8,2,3,6,6.4,18,2,10,22.20%,13.30%,25,1,3,5,160.4,2.47,2.37,2.36,50.10%,11.10%,66.70%,77.80%,36,36,50.00%,18,3,95,29,31,9,5,51,1,1,57.98,-13.7,-84.281,-3.243,12.1,-2.2,-0.3,0,1.9,-0.6
Patrik,Nemeth,PATRIKNEMETH,DAL,D,8,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,,, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Paul,Bissonnette,PAULBISSONNETTE,PHX,LW/D,39,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Paul,Byron,PAULBYRON,CGY,C,47,2,1,3,1,0,2,1,0,5.3,5,0,1,40.00%,33.30%,10,0,3,1,34.1,0.72,0.73,3.9,15.80%,66.70%,33.30%,100.00%,1,0,100.00%,3,0,27,5,10,2,0,12,0,0,79.18,-1.6,-85.073,-3.162,3.4,0,0.3,0.1,0.2,0.6
Paul,Carey,PAULCAREY,COL,C/RW,12,0,0,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%,0,0,0,0,3.8,0.3,0.31,4.57,6.40%,0.00%,0.00%,0.00%,0,0, ,0,0,1,0,2,0,1,1,0,0,48.21,-12,-73.291,4.457,0.2,-0.1,0,0,0,-0.1
Paul,Gaustad,PAULGAUSTAD,NSH,C,75,0,0,0,0,0,1,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,5.6,0.07,0.08,4.95,1.60%,50.00%,0.00%,50.00%,9,5,64.30%,2,0,6,1,0,0,0,0,0,0,74.56,0.6,-75.611,-5.575,0.3,-0.1,0.1,0,0,0
Paul,Martin,PAULMARTIN,PIT,D,39,1,8,9,2,6,1,2,6,4.6,11,7,8,9.10%,3.80%,12,3,1,1,116.8,2.98,2.99,2.21,57.50%,4.50%,36.40%,40.90%,,, ,22,1,111,10,42,5,4,48,0,0,104.47,7,-80.384,-3.251,17.2,6.2,-0.8,-0.3,-2.5,2.8
Paul,Postma,PAULPOSTMA,WPG,D,20,0,0,0,0,0,0,0,0,0,2,1,0,0.00%,0.00%,0,0,0,0,14,0.68,0.7,4.22,14.20%,0.00%,0.00%,0.00%,,, ,0,0,7,2,8,0,0,3,0,0,68.65,-18,-83.203,-3.692,0.8,-0.5,0.2,-0.1,0.3,-0.1
Paul,Ranger,PAULRANGER,TOR,D,53,0,0,0,0,0,0,0,0,0,2,1,0,0.00%,0.00%,0,1,0,0,14.2,0.27,0.27,4.77,5.40%,0.00%,0.00%,0.00%,,, ,3,1,8,1,6,1,1,2,0,0,64.06,-24.5,-84.358,-3.074,1.5,0.2,0.3,-0.2,0,0.3
Paul,Stastny,PAULSTASTNY,COL,C,71,4,11,15,8,3,3,7,3,5.3,16,6,6,25.00%,14.30%,62,2,5,6,168.6,2.37,2.22,2.51,46.90%,18.80%,68.80%,87.50%,89,58,60.50%,16,0,108,20,38,6,8,47,1,1,66.58,-8.1,-80.959,-3.223,14.9,0.6,-0.4,-0.3,0,-0.1
Pavel,Datsyuk,PAVELDATSYUK,DET,C,45,6,6,12,4,2,5,3,2,5.1,27,7,6,22.20%,15.00%,29,0,1,6,141.7,3.13,2.91,2.23,56.60%,26.30%,31.60%,57.90%,86,53,61.90%,19,1,118,15,59,2,4,46,0,1,100.75,20.1,-82.415,-4.258,15.6,3.5,-0.7,-0.5,-0.3,1.9
Peter,Harrold,PETERHARROLD,NJD,D,33,0,0,0,0,0,0,0,0,0,4,2,2,0.00%,0.00%,0,0,0,3,34.8,1.05,1.04,3.75,21.70%,0.00%,0.00%,0.00%,,, ,0,0,15,6,11,2,1,10,0,0,46.98,-14,-83.911,-3.536,1.2,-1.9,0.3,-0.1,0.4,-1.2
Peter,Holland,PETERHOLLAND,TOR,C,43,1,0,1,0,0,1,0,0,6.2,2,1,1,50.00%,25.00%,0,0,0,0,9.7,0.22,0.23,5.02,4.40%,33.30%,0.00%,33.30%,9,8,52.90%,3,0,5,2,2,0,0,3,0,0,68.04,-3.7,-85.724,-3.197,0.9,-0.1,0.3,-0.1,0,0.1
Peter,LeBlanc,PETERLEBLANC,WSH,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Peter,Regin,PETERREGIN,CHI,C,61,0,1,1,1,0,0,1,0,2.2,5,1,3,0.00%,0.00%,23,0,0,2,27.5,0.45,0.45,4.88,8.40%,0.00%,100.00%,100.00%,9,12,42.90%,1,0,22,5,10,0,1,13,0,0,87.33,3.9,-72.195,20.71,2.4,-0.3,0.3,-0.3,0.1,-0.2
Petter,Granberg,PETTERGRANBERG,TOR,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0.02,0.02,7.22,0.30%,0.00%,0.00%,0.00%,,, ,0,0,0,0,0,0,0,0,0,0,0,-16.6,-70.354,9.593,0,0,0,0,0,0
Phil,Kessel,PHILKESSEL,TOR,RW/C/LW,82,8,12,20,8,4,8,7,3,4.7,70,17,38,11.40%,6.40%,78,0,2,11,257.2,3.13,3.04,2.05,59.70%,30.80%,46.20%,76.90%,0,3,0.00%,26,8,226,45,76,12,11,111,0,0,87.3,22.1,-76.524,4.21,26.2,2.9,-0.5,-0.1,-0.5,1.8
Philip,Larsen,PHILIPLARSEN,EDM,D,30,1,4,5,1,3,1,1,3,4.1,16,6,12,6.30%,2.90%,6,1,2,1,72.8,2.42,2.37,2.56,48.10%,10.00%,40.00%,50.00%,,, ,10,3,47,12,17,5,5,27,0,0,64.17,-19.3,-79.319,14.456,5.2,-1.3,0,-0.3,0.8,-0.8
Philip,Samuelsson,PHILIPSAMUELSSON,PIT,D,5,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0.3,0.05,0.06,5.36,1.10%,0.00%,0.00%,0.00%,,, ,0,0,0,0,0,0,0,0,0,0,0,-85,-86.293,-4.265,0,0,0,0,0,0
Philip,Varone,PHILIPVARONE,BUF,C,9,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0.7,0.07,0.07,5.28,1.30%,0.00%,0.00%,0.00%,1,1,50.00%,0,0,0,0,1,0,0,0,0,0,90,20.6,-83.085,-3.195,-0.1,-0.2,0.1,0,0,-0.2
Pierre-Cedric,Labrie,PIERRE-CEDRICLABRIE,TBL,LW,13,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0.5,0.03,0.04,5.39,0.70%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,0,-72.7,-81.503,-2.11,0,-0.1,0,0,0,-0.1
Pierre-Luc,Letourneau-Leblond,PIERRE-LUCLETOURNEAU-LEBLOND,PIT,RW/LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Pierre-Marc,Bouchard,PIERRE-MARCBOUCHARD,NYI,C,28,1,0,1,0,0,1,0,0,1.4,9,0,5,11.10%,7.10%,0,0,0,1,43.5,1.55,1.55,3.76,29.20%,33.30%,0.00%,33.30%,1,1,50.00%,3,0,35,4,15,1,1,21,1,0,93.79,14,-83.478,-1.572,4.2,0.5,0.1,-0.3,0.1,0.3
Quinton,Howden,QUINTONHOWDEN,FLA,C/LW,16,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0.9,0.05,0.05,4.73,1.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,0,-79.3,-82.547,-1.2,0,0,0,0,0,0
Radek,Dvorak,RADEKDVORAK,CAR,RW,60,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,1,8.9,0.13,0.12,5.06,2.30%,0.00%,0.00%,0.00%,0,0, ,0,1,5,1,0,1,0,2,0,0,33.96,-56.3,-81.209,-5.496,0.3,-0.3,0,0,0,-0.2
Radek,Martinek,RADEKMARTINEK,NYI,D,13,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0.3,0.02,0.02,5.24,0.40%,0.00%,0.00%,0.00%,,, ,0,0,0,0,1,0,0,0,0,0,189.47,115.5,-84.285,-4.328,0,0,0.1,0,0,0
Radim,Vrbata,RADIMVRBATA,PHX,RW,80,10,11,21,4,7,9,3,6,5.6,64,19,21,15.60%,9.60%,33,1,2,9,224,2.8,2.68,2.68,50.00%,39.10%,47.80%,87.00%,3,3,50.00%,23,3,165,27,99,13,9,90,3,1,90.87,3.3,-78.393,5.066,21.8,1.8,-0.1,0.2,-1.5,0.4
Radko,Gudas,RADKOGUDAS,TBL,D,73,1,3,4,1,2,1,1,2,4.2,6,4,6,16.70%,6.30%,9,1,12,0,57,0.77,0.75,4.52,14.20%,25.00%,75.00%,100.00%,,, ,4,1,33,8,13,3,2,19,2,3,60.49,-7.3,-78.595,4.709,3.8,-1.1,0.4,-0.1,0.5,-0.4
Raffi,Torres,RAFFITORRES,SJS,LW,5,0,0,0,0,0,0,0,0,0,1,1,0,0.00%,0.00%,0,0,0,1,6.2,1.22,1.23,3.93,23.80%,0.00%,0.00%,0.00%,1,0,100.00%,0,0,3,2,2,0,0,2,0,1,48.78,-48.8,-83.975,-1.758,0.2,-0.4,0.1,0,-0.1,-0.4
Raphael,Diaz,RAPHAELDIAZ,NYR,D,63,0,4,4,3,1,0,3,1,2.5,13,5,10,0.00%,0.00%,44,5,1,1,97.3,1.53,1.54,3.94,28.10%,0.00%,80.00%,80.00%,,, ,5,1,69,12,21,3,7,39,0,0,68.44,-23.1,-80.577,-2.99,7.1,-1.6,0.5,-0.1,0.6,-0.7
Rasmus,Ristolainen,RASMUSRISTOLAINEN,BUF,D,34,0,0,0,0,0,0,0,0,0,13,5,0,0.00%,0.00%,0,0,1,1,55.9,1.63,1.59,3.1,33.90%,0.00%,0.00%,0.00%,,, ,2,2,42,4,15,1,0,16,0,0,75.51,-2.5,-83.594,-3.459,3.8,-1.7,0,0.5,0.1,-1.2
Ray,Whitney,RAYWHITNEY,DAL,LW,69,3,12,15,6,6,3,6,5,4.5,40,25,30,7.50%,3.20%,52,0,1,2,198.4,2.87,2.79,2.95,48.60%,14.30%,57.10%,71.40%,0,0, ,21,3,161,31,75,8,5,97,1,0,95.69,15.8,-81.428,-3.898,20.3,2.2,-0.1,-0.6,-1.6,-0.1
Reid,Boucher,REIDBOUCHER,NJD,RW/C,23,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,1,2,21.5,0.93,0.94,3.68,20.30%,0.00%,0.00%,0.00%,0,0, ,0,0,10,4,6,2,2,6,0,0,39.04,-29,-83.573,-2.188,1.2,-0.6,0.1,-0.1,0.2,-0.5
Reilly,Smith,RILEYSMITH,BOS,RW,82,6,8,14,3,5,6,3,5,6.3,23,9,8,26.10%,15.00%,18,0,3,5,134.3,1.63,1.63,2.78,37.00%,27.30%,36.40%,63.60%,0,0, ,22,3,113,14,41,4,3,50,0,0,90.81,-4,-80.547,3.285,17.4,5.3,0,-0.5,-2.7,2.1
Rene,Bourque,RENEBOURQUE,MTL,RW/LW,63,3,1,4,1,0,3,1,0,3.2,11,3,4,27.30%,16.70%,7,0,1,4,75.6,1.18,1.19,4.36,21.40%,37.50%,12.50%,50.00%,0,2,0.00%,8,0,50,12,17,6,8,32,4,0,64.66,-15.4,-83.518,-4,6.3,-0.5,0.4,0.2,1,1.2
Rich,Clune,RICHARDCLUNE,NSH,LW,58,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,1.8,0.02,0.03,4.77,0.60%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,0,-77.6,-75.799,7.235,0,-0.1,0,0,0,-0.1
Rich,Peverley,RICHPEVERLEY,DAL,C,62,0,3,3,2,1,0,2,1,1.4,21,6,13,0.00%,0.00%,22,0,1,10,127.1,2.05,1.97,4.12,32.30%,0.00%,30.00%,30.00%,47,36,56.60%,10,2,100,26,45,6,4,50,0,0,81.83,-7.9,-85.519,-3.472,11.1,-0.9,0.2,-0.2,-0.7,-1.5
Richard,Panik,RICHARDPANIK,TBL,RW/C,50,0,4,4,2,2,0,2,2,3.7,9,4,5,0.00%,0.00%,14,0,0,1,65.4,1.3,1.3,4.03,24.40%,0.00%,66.70%,66.70%,0,0, ,6,1,36,7,17,2,1,23,0,1,65.56,-5,-88.552,-0.217,5.1,-0.8,0,-0.4,0.7,-0.6
Rick,Nash,RICKNASH,NYR,LW/RW,65,4,3,7,2,1,3,2,1,2.6,45,8,14,8.90%,6.00%,20,0,0,4,161.8,2.48,2.35,2.77,45.90%,21.40%,21.40%,42.90%,0,0, ,14,2,124,18,51,7,6,72,1,2,89.37,-4.7,-80.687,-2.077,13.6,-1.2,-0.2,-0.1,0.5,-0.9
Rickard,Rakell,RICKARDRAKELL,ANA,C/RW,18,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,6.1,0.33,0.34,4.35,7.20%,0.00%,0.00%,0.00%,0,3,0.00%,1,0,5,0,0,0,0,0,0,0,59.5,-31,-82.857,-2.422,0.5,-0.1,0.1,0,0,0
Riley,Nash,RILEYNASH,CAR,C,73,1,2,3,1,1,1,1,1,3.1,9,3,1,11.10%,7.70%,8,0,1,5,58.3,0.78,0.78,4.49,14.80%,14.30%,28.60%,42.90%,17,12,58.60%,7,0,48,5,16,1,0,26,0,0,95.99,11.4,-81.085,-1.226,6.8,1.4,-0.1,0,-0.1,1.1
Riley,Sheahan,RILEYSHEAHAN,DET,C,42,2,3,5,2,1,2,2,1,3.4,11,6,3,18.20%,10.00%,20,0,3,3,88.8,2.1,2.07,3.31,38.50%,25.00%,37.50%,62.50%,46,31,59.70%,8,1,70,6,35,1,0,27,0,0,91.07,11.3,-81.22,-1.805,7.9,-0.6,0,-0.2,0.8,-0.1
RJ,Umberger,R.J.UMBERGER,CBJ,LW/C,74,8,4,12,3,1,8,3,1,4.7,27,8,3,29.60%,21.10%,22,0,4,6,151.9,2.05,2.01,3.42,37.00%,50.00%,25.00%,75.00%,7,4,63.60%,16,2,101,16,48,2,4,45,2,1,74.86,-16.3,-82.581,-2.995,13.3,-0.4,0.1,-0.5,0.1,-0.7
Rob,Klinkhammer,ROBKLINKHAMMER,PHX,C/LW,72,1,0,1,0,0,1,0,0,13.1,1,1,0,100.00%,50.00%,0,0,0,0,4.6,0.05,0.06,5.35,1.10%,100.00%,0.00%,100.00%,0,0, ,1,0,5,0,3,0,0,0,0,0,116.13,25.7,-81.23,-5.105,0.8,0.3,0.1,0,0,0.4
Rob,Scuderi,ROBSCUDERI,PIT,D,53,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,1.4,0.02,0.03,5.49,0.50%,0.00%,0.00%,0.00%,,, ,0,0,0,0,0,0,0,0,0,0,0,-99.4,-78.283,-3.776,0,-0.1,0,0,0,-0.2
Robert,Bortuzzo,ROBERTBORTUZZO,PIT,D,54,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,2.1,0.03,0.04,5.25,0.80%,0.00%,0.00%,0.00%,,, ,1,0,0,0,0,0,0,0,0,1,29.27,-64.7,-81.742,-8.32,0.2,0,0,0,0,0
Robyn,Regehr,ROBYNREGEHR,LAK,D,79,0,0,0,0,0,0,0,0,0,1,0,2,0.00%,0.00%,0,0,0,0,6,0.07,0.08,5.77,1.40%,0.00%,0.00%,0.00%,,, ,1,0,5,2,0,0,0,4,1,0,80,-10.2,-78.946,0.729,0.5,-0.1,0.1,0,0,0
Roman,Horak,ROMANHORAK,EDM,C/LW,3,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,2.1,0.7,0.7,3.6,16.30%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,1,1,0,0,0,0,0,-77.8,-83.4,-3.532,0.1,-0.1,0,0,0,-0.1
Roman,Josi,ROMANJOSI,NSH,D,72,3,10,13,5,5,3,5,5,3.5,35,9,23,8.60%,4.50%,39,4,1,6,222.9,3.08,3.06,1.82,62.70%,13.00%,43.50%,56.50%,,, ,23,0,157,25,63,5,7,73,0,1,75.95,5.9,-83.105,-2.99,20,-0.3,-0.2,0.4,-0.4,-0.5
Roman,Polak,ROMANPOLAK,STL,D,72,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,1,0,0.02,5.41,0.40%,0.00%,0.00%,0.00%,,, ,0,0,0,0,0,0,0,0,1,3,0,-87.4,-82.367,-2.072,0,-0.1,0,0,0,0
Ron,Hainsey,RONHAINSEY,CAR,D,82,0,0,0,0,0,0,0,0,0,2,0,2,0.00%,0.00%,0,0,0,1,51.4,0.62,0.63,4.65,11.90%,0.00%,0.00%,0.00%,,, ,2,1,28,3,18,4,1,11,0,0,58.38,-30.5,-82.78,-2.209,3.4,-1.4,0.6,0,0.5,-0.3
Rostislav,Klesla,ROSTISLAVKLESLA,PHX,D,25,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,1.1,0.03,0.05,5.64,0.90%,0.00%,0.00%,0.00%,,, ,0,0,1,0,0,0,0,0,0,0,52.94,-31.3,-83.938,-2.597,0.1,-0.1,0,0,0,-0.1
Rostislav,Olesz,ROSTISLAVOLESZ,NJD,LW/C,10,0,1,1,0,1,0,0,1,12.5,0,1,0,0.00%,0.00%,0,0,0,0,4.8,0.47,0.48,5.31,8.30%,0.00%,50.00%,50.00%,0,0, ,2,0,2,0,1,0,0,0,0,0,62.28,17.1,-82.987,-4.813,0.3,-0.2,0.1,0,0.1,-0.1
Ryan,Callahan,RYANCALLAHAN,TBL,RW,65,7,5,12,1,3,5,2,3,4.6,30,10,3,23.30%,16.30%,7,0,5,6,156.4,2.4,2.22,2.93,43.10%,25.00%,20.00%,45.00%,0,0, ,20,4,114,18,56,6,8,59,2,1,88.73,3.1,-82.575,-3.086,14.9,1.8,-0.3,-0.1,0.3,1.7
Ryan,Carter,RYANCARTER,NJD,LW/C,62,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,1.6,0.02,0.03,4.94,0.60%,0.00%,0.00%,0.00%,0,0, ,0,0,1,1,1,0,0,0,0,0,37.11,-26.5,-87.489,-1.521,0.1,-0.2,0,0,0.1,-0.2
Ryan,Craig,RYANCRAIG,CBJ,C/LW,6,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Ryan,Ellis,RYANELLIS,NSH,D,80,0,6,6,3,3,0,3,3,2.6,29,9,12,0.00%,0.00%,26,2,3,4,140.2,1.75,1.7,3.11,35.30%,0.00%,46.20%,46.20%,,, ,13,0,98,17,38,7,4,40,0,1,70.93,-3.3,-80.692,-0.332,13.5,1.3,0.1,0.1,-0.4,0.9
Ryan,Garbutt,RYANGARBUTT,DAL,LW/C,75,0,0,0,0,0,0,0,0,0,1,1,1,0.00%,0.00%,0,0,0,0,7.3,0.08,0.1,5.86,1.70%,0.00%,0.00%,0.00%,0,0, ,0,0,2,2,1,0,0,3,2,0,32.65,-54.1,-87.087,-9.339,0.2,-0.3,0.4,0,0,0.1
Ryan,Getzlaf,RYANGETZLAF,ANA,C,77,5,18,23,13,5,4,11,5,4.9,53,28,34,9.40%,4.30%,112,2,7,6,283.1,3.67,3.48,1.96,64.00%,14.80%,66.70%,81.50%,53,39,57.60%,27,3,205,25,118,21,13,116,0,2,90.55,5.9,-82.699,-4.148,25.3,-0.1,-0.7,-0.4,0.3,-1
Ryan,Hamilton,RYANHAMILTON,EDM,LW,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,2.4,1.18,1.19,5.01,19.20%,0.00%,0.00%,0.00%,0,0, ,0,0,2,0,0,0,0,0,0,0,50.35,-51.5,-76.249,2.983,0.3,0.1,0,0,0,0.2
Ryan,Johansen,RYANJOHANSEN,CBJ,C,82,7,13,20,7,6,4,7,5,5.5,52,21,15,13.50%,8.00%,51,0,8,18,216.3,2.63,2.5,3,45.50%,16.00%,52.00%,68.00%,108,82,56.80%,25,4,158,25,81,2,8,80,2,1,89.22,4,-82.679,-4.64,19.8,0.9,-0.3,-0.6,-0.2,-0.2
Ryan,Jones,RYANJONES,EDM,LW,52,0,0,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%,0,0,3,1,24.6,0.47,0.47,4.76,9.00%,0.00%,0.00%,0.00%,0,0, ,4,0,13,13,3,2,1,10,0,1,34.19,-40.2,-79.087,-2.998,1,-1.4,0.2,-0.2,0.3,-1.1
Ryan,Kesler,RYANKESLER,VAN,C,77,9,7,16,2,5,6,2,4,3.6,80,21,20,11.30%,7.40%,25,0,6,13,268.8,3.48,3.35,1.77,65.40%,26.10%,30.40%,56.50%,108,77,58.40%,23,3,259,17,106,8,7,122,5,2,110.35,53.6,-67.938,-2.42,33.9,9.1,-0.9,-0.5,-3.9,3.8
Ryan,Malone,RYANMALONE,TBL,LW,57,0,3,3,2,1,0,2,1,2.7,16,3,1,0.00%,0.00%,16,1,3,2,67.4,1.17,1.1,4.29,20.40%,0.00%,50.00%,50.00%,0,1,0.00%,6,1,42,4,21,2,3,16,4,2,72,7.4,-79.947,-0.288,7.5,1.6,0,-0.9,0.4,1.2
Ryan,McDonagh,RYANMCDONAGH,NYR,D,77,2,11,13,3,6,2,3,6,3.5,39,12,24,5.10%,2.70%,30,5,2,6,221.1,2.87,2.72,2.4,53.10%,10.00%,45.00%,55.00%,,, ,20,2,180,32,80,7,9,112,1,0,97.88,16.2,-84.413,-2.462,21.7,1.8,-0.5,0.1,0,1.4
Ryan,Murphy,RYANMURPHY,CAR,D,48,1,2,3,1,1,1,1,1,1.4,15,6,17,6.70%,2.60%,21,1,4,3,124.3,2.58,2.41,2.87,45.60%,25.00%,50.00%,75.00%,,, ,4,1,79,17,39,7,1,49,2,1,75.11,-19.4,-78.373,-4.105,7.5,-3.5,-0.3,0,0.9,-3
Ryan,Murray,RYANMURRAY,CBJ,D,66,3,4,7,1,3,3,1,3,3.1,19,8,9,15.80%,8.30%,9,3,0,6,136,2.05,2.06,3.27,38.60%,25.00%,33.30%,58.30%,,, ,12,0,97,10,42,3,8,50,2,0,79.63,-11.6,-73.212,-4.865,12.2,-0.1,0.1,-0.5,-0.1,-0.5
Ryan,Nugent-Hopkins,RYANNUGENT-HOPKINS,EDM,C,80,6,14,20,9,5,4,8,6,5,42,11,21,14.30%,8.10%,65,1,4,4,239.5,2.98,2.78,2.53,52.40%,15.40%,53.80%,69.20%,86,106,44.80%,26,4,162,35,59,8,8,94,0,0,77.08,14,-84.172,-5.036,20.7,-0.3,0.1,-0.3,2.5,2
Ryan,O'Reilly,RYANO'REILLY,COL,C,80,9,13,22,6,7,6,6,7,6.2,51,7,7,17.60%,13.80%,42,1,1,8,213.3,2.65,2.51,2.48,50.30%,23.10%,50.00%,73.10%,55,48,53.40%,26,1,154,25,49,4,3,62,0,1,77.16,16,-85.083,-4.036,21.9,2.9,-0.4,-0.5,-0.6,1.4
Ryan,Reaves,RYANREAVES,STL,RW,63,0,0,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%,0,0,0,0,0.9,0,0.02,5.17,0.40%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,1,1,0,46.75,-42.2,-79.174,1.442,0.2,0,0.1,0,0,0.1
Ryan,Smyth,RYANSMYTH,EDM,LW,72,5,2,7,1,1,5,1,1,2.3,22,9,2,22.70%,15.20%,7,0,1,10,183.6,2.55,2.52,2.88,46.70%,27.80%,11.10%,38.90%,18,13,58.10%,18,6,110,30,56,9,8,64,3,1,64.56,-12.7,-72.855,1.039,12.6,-3.5,-0.1,-0.5,2.1,-2
