First Name,Last Name,End Team,Pos,GP,SHG,SHA,SHP,45G,45A1,45A2,SHPass,SHShot,SHMiss,45Miss,45Shots,45Blkd,SHSh%,SHCoSH%,SHBlk,SHHitF,SHHitA,SHGive,SHTake,SHTOI,SHTOI/G,45TOI,45TOI/G,45TOF,45TOF/G,SH%,SHFOW,SHFOL,SHFO%,TmSHGF,TmSHGA,TmSHSVA,TmSHSVF,TmSHMF,TmSHMA,TmSHBA,TmSHBF,TmSHSCF,TmSHSCA,SHSC%,SHRelSC%,SHPenT,SHPenD,SHCorsi,SHOZ%,SHRelOZ%
Christopher,Tanev,VAN,D,69,0,1,1,0,0,1,0,1,0,0,1,0,0.0%,0.0%,34,1,8,5,3,11476,2.77,190.6,2.76,146.6,2.12,56.5%,0,0, ,0,23,13,176,3,51,3,85,13,191,6.4%,-11.3,0,0,-47.8,3.8,-4.3
Eric,Tangradi,DET,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0.00,0.0,0.00,4.3,4.26,0.0%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.0%,,0,0,0.0,,
Alex,Tanguay,ARI,LW/RW,70,0,1,1,0,0,1,0,0,0,0,0,1,0.0%,0.0%,2,1,1,1,1,2288,0.54,37.2,0.53,349.5,4.99,9.6%,1,0,100.0%,1,5,7,32,1,14,2,17,7,33,17.5%,2.7,0,1,-43.5,3.2,-4.0
Matt,Taormina,TBL,D,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,22,0.12,0.8,0.28,12.6,4.19,6.3%,0,0, ,0,0,0,1,0,1,0,1,0,1,0.0%,-22.2,0,0,-60.0,0.0,-8.3
Vladimir,Tarasenko,STL,RW,80,0,0,0,0,0,0,0,1,0,0,1,0,0.0%,0.0%,1,2,2,0,3,2043,0.43,31.8,0.40,410.7,5.13,7.2%,0,0, ,0,2,8,30,2,6,1,11,5,24,17.2%,5.8,0,0,-34.0,100.0,94.6
Tomas,Tatar,DET,LW/RW,81,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,24,0.00,0.1,0.00,430.4,5.31,0.0%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.0%,,0,0,0.0,,
John,Tavares,NYI,C,78,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,1,0,0,0,209,0.04,2.5,0.03,352.7,4.52,0.7%,5,5,50.0%,0,0,0,0,0,0,0,0,0,0,0.0%,,1,0,0.0,60.0,54.4
Matt,Tennyson,SJS,D,29,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,1,1,0,0,118,0.07,2.0,0.07,145.0,5.00,1.4%,0,0, ,0,0,2,0,1,0,0,0,2,0,100.0%,88.2,0,0,89.6,,
Teuvo,Teravainen,CHI,C,78,0,1,1,0,0,0,0,2,1,1,2,0,0.0%,0.0%,7,1,0,2,4,3644,0.78,56.9,0.73,295.7,3.79,16.1%,12,15,44.4%,0,7,6,59,1,19,1,22,6,39,13.3%,-3.5,0,2,-60.1,7.9,3.5
Chris,Terry,CAR,LW/RW,68,0,0,0,0,0,0,0,1,0,0,1,0,0.0%,0.0%,0,0,1,0,0,29,0.01,0.6,0.01,277.0,4.07,0.2%,0,0, ,0,0,2,1,0,2,0,0,2,2,50.0%,39.4,0,0,-60.0,,
Shea,Theodore,ANA,D,19,0,0,0,0,0,0,0,0,1,1,0,0,0.0%,0.0%,4,1,0,1,3,1355,1.19,20.5,1.08,92.6,4.87,18.1%,0,0, ,0,0,1,16,4,7,0,11,4,16,20.0%,6.3,0,0,-20.5,10.5,2.7
Christian,Thomas,ARI,LW/RW,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0.00,0.0,0.00,30.0,5.00,0.0%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.0%,,0,0,0.0,,
Nate,Thompson,ANA,C,49,1,0,1,1,0,0,0,2,1,1,1,1,50.0%,33.3%,8,0,0,1,3,4638,1.58,75.7,1.54,221.5,4.52,25.5%,24,27,47.1%,1,8,5,60,4,23,1,29,6,55,9.8%,-7.7,0,1,-42.0,6.9,1.4
Paul,Thompson,NJD,RW,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,7,0.04,0.5,0.18,18.1,6.04,2.8%,0,0, ,0,0,0,0,0,0,1,0,1,0,100.0%,92.9,0,0,-60.0,100.0,100.0
Chris,Thorburn,WPG,RW/LW,82,1,0,1,1,0,0,0,3,0,0,2,0,33.3%,50.0%,5,9,1,3,2,3403,0.69,57.1,0.70,393.2,4.80,12.7%,2,3,40.0%,1,8,10,55,0,20,2,22,12,61,16.4%,1.8,0,1,-54.6,6.5,-0.1
Joe,Thornton,SJS,C,82,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,227,0.05,0.4,0.00,374.9,4.57,0.1%,1,0,100.0%,0,0,0,0,0,0,0,0,0,0,0.0%,,1,0,0.0,,
Shawn,Thornton,FLA,LW/RW,50,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0.00,0.0,0.00,245.6,4.91,0.0%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.0%,,0,0,0.0,,
Chris,Tierney,SJS,C,79,1,0,1,1,0,0,0,9,2,1,8,0,11.1%,11.1%,8,1,3,2,5,7196,1.52,120.8,1.53,237.7,3.01,33.7%,63,79,44.4%,1,10,11,104,4,51,2,53,11,104,9.6%,-3.2,0,2,-48.7,2.8,-3.9
Viktor,Tikhonov,ARI,RW/C,50,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,279,0.09,2.6,0.05,265.2,5.30,1.0%,0,0, ,0,2,0,1,0,1,0,0,0,2,0.0%,-12.4,0,0,-93.4,0.0,-5.2
Jarred,Tinordi,ARI,D,10,0,0,0,0,0,0,0,1,0,0,1,1,0.0%,0.0%,2,4,1,1,0,1148,1.91,18.7,1.87,39.9,3.99,31.8%,0,0, ,0,1,2,10,1,7,3,7,1,10,9.1%,-0.9,0,0,-35.4,11.8,4.6
Jiri,Tlusty,NJD,LW/RW,30,0,0,0,0,0,0,0,1,0,0,1,0,0.0%,0.0%,0,0,0,0,0,708,0.39,11.1,0.37,145.2,4.84,7.1%,0,0, ,0,1,2,5,1,3,0,3,1,7,12.5%,-2.1,0,0,-16.2,33.3,28.3
Jonathan,Toews,CHI,C,80,4,3,7,3,3,0,11,6,3,3,2,1,66.7%,50.0%,8,4,1,1,11,6792,1.42,111.7,1.40,252.2,3.15,30.7%,53,55,49.1%,6,9,15,102,6,33,7,50,23,83,21.7%,7.7,1,2,-39.8,6.3,2.8
Tyler,Toffoli,LAK,C/RW/LW,82,1,0,1,1,0,0,0,6,1,1,5,0,16.7%,16.7%,2,2,1,2,6,6339,1.29,97.1,1.18,356.8,4.35,21.4%,0,1,0.0%,2,14,14,57,4,45,3,35,16,83,16.2%,5.7,0,2,-39.5,9.3,3.0
Sergey,Tolchinsky,CAR,LW,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0.00,0.0,0.00,10.8,5.42,0.0%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.0%,,0,0,0.0,,
Jordin,Tootoo,NJD,RW,66,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,82,0.02,1.1,0.02,347.8,5.27,0.3%,0,0, ,0,0,1,0,0,0,0,0,1,0,100.0%,87.6,0,2,53.6,,
Vincent,Trocheck,FLA,C,76,1,0,1,1,0,0,0,1,3,1,0,2,100.0%,33.3%,7,2,1,2,2,3615,0.79,53.3,0.70,339.4,4.47,13.6%,26,31,45.6%,1,4,3,38,3,13,5,21,8,31,20.5%,10.9,0,1,-36.0,15.6,9.2
Zach,Trotman,BOS,D,38,0,0,0,0,0,0,0,0,0,0,0,2,0.0%,0.0%,8,4,2,1,0,4020,1.76,60.8,1.60,153.9,4.05,28.3%,0,0, ,1,4,7,38,4,23,3,34,10,43,18.9%,8.9,0,1,-21.7,7.5,0.9
Jacob,Trouba,WPG,D,81,1,1,2,1,1,0,8,6,0,0,5,4,16.7%,11.1%,36,13,3,10,6,13222,2.72,220.6,2.72,225.7,2.79,49.4%,0,0, ,4,29,27,184,3,79,9,100,29,195,12.9%,-3.8,2,1,-45.4,5.3,-2.7
Nikita,Tryamkin,VAN,D,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,972,1.25,16.0,1.23,43.3,3.33,26.9%,0,0, ,0,2,3,15,1,3,0,3,2,13,13.3%,6.3,0,0,-48.8,0.0,-6.4
Kyle,Turris,OTT,C,57,0,1,1,0,0,0,0,1,1,1,1,1,0.0%,0.0%,0,0,0,0,1,1134,0.33,18.3,0.32,263.0,4.61,6.5%,13,13,50.0%,0,2,3,9,2,4,1,3,6,7,46.2%,36.3,0,1,-26.2,15.8,8.7
Fedor,Tyutin,CBJ,D,61,0,0,0,0,0,0,0,1,1,1,1,0,0.0%,0.0%,15,14,1,3,2,7727,2.11,121.4,1.99,221.8,3.64,35.4%,0,0, ,2,15,16,96,9,47,3,45,20,107,15.7%,2.2,1,0,-44.0,7.6,1.7
R.J.,Umberger,PHI,C/LW/RW,39,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,1,0,0,0,0,318,0.14,5.0,0.13,225.1,5.77,2.2%,0,2,0.0%,0,0,0,8,0,1,0,1,0,6,0.0%,-11.8,0,0,-97.0,,
Scottie,Upshall,STL,RW/LW,70,0,3,3,0,3,0,9,5,1,1,5,1,0.0%,0.0%,4,4,3,0,3,5269,1.25,79.2,1.13,308.6,4.41,20.4%,0,5,0.0%,3,4,6,56,4,26,1,25,11,54,16.9%,5.0,2,4,-37.1,15.4,10.6
Rinat,Valiev,TOR,D,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,5,0.01,0.0,0.00,47.8,4.78,0.0%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.0%,,0,0,0.0,,
James,van Riemsdyk,TOR,LW,40,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,65,0.03,0.0,0.00,212.4,5.31,0.0%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.0%,,0,0,0.0,,
Trevor,van Riemsdyk,CHI,D,82,0,1,1,0,0,1,0,1,1,1,1,0,0.0%,0.0%,14,2,1,9,1,8463,1.72,133.6,1.63,237.0,2.89,36.0%,0,0, ,1,16,15,122,7,45,4,54,17,109,13.5%,-3.9,0,1,-49.4,6.7,2.9
Chris,VandeVelde,PHI,C,79,1,0,1,1,0,0,0,3,3,3,2,0,33.3%,20.0%,19,3,6,5,7,10849,2.29,177.3,2.24,238.1,3.01,42.7%,3,7,30.0%,1,17,25,122,7,64,2,104,17,137,11.0%,-3.3,1,1,-23.0,9.7,5.3
Thomas,Vanek,MIN,LW/RW,74,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,90,0.02,1.7,0.02,296.0,4.00,0.6%,0,0, ,0,0,0,2,0,0,0,0,0,1,0.0%,-8.9,0,0,-69.0,0.0,-3.9
Phil,Varone,OTT,C/LW,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0.00,0.0,0.00,36.6,6.10,0.0%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.0%,,0,0,0.0,,
Sami,Vatanen,ANA,D,71,0,0,0,0,0,0,0,4,2,2,4,0,0.0%,0.0%,22,9,3,4,5,9546,2.24,148.9,2.10,267.2,3.76,35.8%,0,0, ,1,13,21,97,12,59,3,58,21,98,17.6%,1.2,0,2,-32.2,7.1,0.5
Frank,Vatrano,BOS,C,39,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,13,0.01,0.2,0.00,223.2,5.72,0.1%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.0%,,0,1,0.0,100.0,93.5
Antoine,Vermette,ARI,C,76,1,0,1,0,0,0,0,7,1,1,6,2,14.3%,0.0%,5,0,0,1,3,4783,1.05,74.8,0.98,386.7,5.09,16.2%,50,42,54.3%,0,11,11,68,3,33,6,30,11,65,14.5%,2.7,1,1,-59.4,3.7,-2.8
Joel,Vermin,TBL,RW,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0.00,0.0,0.00,24.8,4.13,0.0%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.0%,,0,0,0.0,,
Kris,Versteeg,LAK,RW/LW,77,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,98,0.02,0.7,0.01,319.1,4.14,0.2%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.0%,,0,0,0.0,100.0,91.3
Linden,Vey,VAN,RW/C,41,0,0,0,0,0,0,0,2,0,0,2,1,0.0%,0.0%,1,0,0,1,1,1431,0.58,22.5,0.55,158.0,3.85,12.5%,5,18,21.7%,0,1,3,15,1,11,2,5,1,12,7.7%,-4.4,0,0,-53.4,11.1,6.3
Jake,Virtanen,VAN,RW/LW,55,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0.00,0.0,0.00,273.6,4.97,0.0%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.0%,,0,1,0.0,,
Joe,Vitale,ARI,C/RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,46,0.77,0.9,0.89,8.6,8.61,9.4%,0,0, ,0,0,0,1,0,0,0,1,0,0,0.0%,,0,0,0.0,,
Marc-Edouard,Vlasic,SJS,D,67,0,2,2,0,0,2,0,4,3,4,4,2,0.0%,0.0%,27,2,4,6,2,9077,2.26,151.7,2.26,148.8,2.22,50.5%,0,0, ,2,21,11,111,8,57,5,84,15,120,11.1%,0.6,2,0,-35.2,5.5,0.9
Jakub,Voracek,PHI,RW,73,0,0,0,0,0,0,0,1,1,0,0,0,0.0%,0.0%,0,0,0,0,1,219,0.05,1.0,0.01,400.3,5.48,0.2%,0,0, ,0,0,1,0,0,0,0,0,0,0,0.0%,,0,3,60.0,0.0,-6.3
Radim,Vrbata,VAN,RW,63,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,230,0.06,3.9,0.06,301.7,4.79,1.3%,0,1,0.0%,0,0,0,7,0,3,0,2,0,9,0.0%,-12.2,0,0,-124.7,25.0,20.7
Chris,Wagner,ANA,C/RW,43,0,0,0,0,0,0,0,1,1,1,1,0,0.0%,0.0%,2,3,0,1,0,1384,0.54,19.5,0.45,206.5,4.80,8.6%,6,9,40.0%,0,6,2,12,1,3,0,9,2,12,14.3%,0.0,0,0,-27.8,22.2,15.0
Joel,Ward,SJS,RW,79,1,1,2,1,1,0,4,2,2,2,1,1,50.0%,25.0%,15,0,2,2,8,6352,1.34,109.6,1.39,253.9,3.21,30.1%,32,59,35.2%,2,17,6,84,6,34,2,59,10,94,9.6%,-2.4,1,1,-35.0,3.3,-3.0
David,Warsofsky,NJD,D,22,0,0,0,0,0,0,0,1,0,0,0,0,0.0%,0.0%,0,0,0,0,0,70,0.05,0.7,0.03,114.1,5.18,0.6%,0,0, ,0,0,1,0,0,0,0,0,1,0,100.0%,89.4,0,0,60.0,0.0,-6.6
Austin,Watson,NSH,LW/C/RW,57,0,0,0,0,0,0,0,1,0,0,1,0,0.0%,0.0%,4,0,0,1,2,2648,0.77,37.8,0.66,249.3,4.37,13.2%,0,1,0.0%,0,6,2,23,1,12,1,14,1,27,3.6%,-11.9,1,0,-39.7,11.1,6.4
Jordan,Weal,PHI,C,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,44,0.05,0.6,0.04,73.9,5.28,0.8%,0,0, ,0,0,0,1,0,0,0,0,0,0,0.0%,,0,1,-60.0,,
Mike,Weber,WSH,D,45,0,0,0,0,0,0,0,1,0,0,1,0,0.0%,0.0%,8,4,0,3,0,4058,1.50,65.1,1.45,141.3,3.14,31.5%,0,0, ,1,3,9,60,2,20,0,23,11,52,17.5%,9.7,0,1,-44.2,5.6,-1.8
Shea,Weber,NSH,D,78,0,1,1,0,1,0,11,5,0,0,5,1,0.0%,0.0%,29,9,0,6,7,13319,2.85,215.9,2.77,164.9,2.11,56.7%,0,0, ,2,22,20,170,7,69,4,98,20,155,11.4%,-4.8,1,0,-38.4,2.5,-9.5
Yannick,Weber,VAN,D,45,0,0,0,0,0,0,0,0,0,1,1,0,0.0%,0.0%,1,2,0,0,0,2152,0.80,34.1,0.76,189.4,4.21,15.3%,0,0, ,0,6,9,35,0,8,0,6,6,33,15.4%,5.9,0,0,-59.8,7.7,4.3
Dale,Weise,CHI,RW,71,0,0,0,0,0,0,0,2,0,0,2,0,0.0%,0.0%,2,0,0,0,1,740,0.17,10.1,0.14,340.6,4.80,2.9%,1,1,50.0%,0,2,2,12,0,4,1,4,3,9,25.0%,6.7,0,1,-77.5,12.5,5.5
Jeremy,Welsh,STL,C/LW,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0.00,0.0,0.00,14.5,7.24,0.0%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.0%,,0,0,0.0,,
Alexander,Wennberg,CBJ,C,69,0,0,0,0,0,0,0,2,0,0,2,0,0.0%,0.0%,7,0,2,0,1,2916,0.70,46.4,0.67,326.8,4.74,12.4%,15,17,46.9%,0,4,4,35,1,14,1,19,4,39,9.3%,-3.0,0,0,-38.8,23.3,19.1
Blake,Wheeler,WPG,RW,82,2,2,4,2,1,0,6,11,1,1,9,2,18.2%,16.7%,5,3,3,3,4,6344,1.29,98.0,1.19,352.3,4.30,21.8%,1,2,33.3%,4,16,19,82,3,37,5,35,23,100,18.7%,5.0,1,0,-48.4,17.0,11.7
Ryan,White,PHI,C/RW,73,0,0,0,0,0,0,0,2,1,1,2,0,0.0%,0.0%,14,10,1,0,0,4198,0.96,70.8,0.97,314.7,4.31,18.4%,18,24,42.9%,0,14,13,58,2,21,0,44,10,59,14.5%,3.9,1,0,-28.8,7.8,1.5
Chris,Wideman,OTT,D,64,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,419,0.11,5.4,0.09,300.3,4.69,1.8%,0,0, ,0,0,0,7,0,2,0,1,0,4,0.0%,-15.3,0,0,-88.2,50.0,43.7
Dennis,Wideman,CGY,D,51,0,0,0,0,0,0,0,0,0,0,0,2,0.0%,0.0%,7,3,0,2,2,4732,1.55,70.9,1.39,123.7,2.43,36.4%,0,0, ,0,10,5,57,4,26,5,34,9,70,11.4%,-5.8,1,1,-46.6,13.0,10.7
Patrick,Wiercioch,OTT,D,52,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,2,1,0,0,0,1774,0.57,27.4,0.53,225.4,4.33,10.8%,0,0, ,2,4,6,30,0,6,1,5,4,20,16.7%,8.4,0,0,-61.2,30.8,24.9
Justin,Williams,WSH,RW,82,0,1,1,0,1,0,7,2,0,0,2,0,0.0%,0.0%,8,0,3,2,5,4726,0.96,69.6,0.85,350.5,4.27,16.6%,6,13,31.6%,1,9,6,47,4,18,2,37,4,46,8.0%,-2.0,0,1,-24.1,14.3,9.3
Colin,Wilson,NSH,LW/C,64,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,105,0.03,0.5,0.01,298.1,4.66,0.2%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.0%,,0,0,0.0,,
Garrett,Wilson,FLA,LW,29,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0.00,0.0,0.00,126.8,4.37,0.0%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.0%,,0,0,0.0,,
Scott,Wilson,PIT,LW/C,24,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,58,0.04,0.9,0.04,100.1,4.17,0.9%,0,0, ,0,0,0,1,0,1,0,0,0,2,0.0%,-19.1,0,0,-120.0,,
Tom,Wilson,WSH,RW,82,0,1,1,0,1,0,10,1,0,0,1,0,0.0%,0.0%,18,7,2,4,2,7799,1.59,126.4,1.54,293.7,3.58,30.1%,2,0,100.0%,1,10,9,90,1,44,1,68,8,85,8.6%,-1.5,2,3,-31.3,8.6,3.9
Tommy,Wingels,SJS,C/RW/LW,68,0,2,2,0,2,0,9,1,1,1,1,0,0.0%,0.0%,9,5,3,2,3,4611,1.13,69.3,1.02,249.6,3.67,21.7%,8,21,27.6%,2,9,7,46,3,23,1,25,9,49,15.5%,6.0,1,4,-36.3,10.8,7.4
Daniel,Winnik,WSH,LW/C,76,0,0,0,0,0,0,0,3,0,0,3,2,0.0%,0.0%,14,1,8,0,5,7908,1.73,126.6,1.67,306.1,4.03,29.3%,2,5,28.6%,0,15,20,68,6,42,4,52,18,95,15.9%,-0.3,1,2,-24.2,13.0,4.8
James,Wisniewski,CAR,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0.00,0.0,0.00,4.6,4.57,0.0%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.0%,,0,0,0.0,,
Luke,Witkowski,TBL,D,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0.00,0.0,0.00,8.1,2.02,0.0%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.0%,,0,0,0.0,,
Miles,Wood,NJD,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0.00,0.0,0.00,4.7,4.67,0.0%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.0%,,0,0,0.0,,
Brendan,Woods,CAR,LW/C,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0.00,0.0,0.00,21.9,4.39,0.0%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.0%,,0,0,0.0,,
Tyler,Wotherspoon,CGY,D,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,1,1,0,0,0,763,1.16,11.7,1.06,38.4,3.49,23.3%,0,0, ,1,2,0,6,0,7,0,8,0,10,0.0%,-13.5,0,0,-30.9,10.0,7.2
Nail,Yakupov,EDM,RW/LW,60,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,15,0.00,0.3,0.00,326.2,5.44,0.1%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.0%,,0,0,0.0,,
Keith,Yandle,NYR,D,82,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,1,0,0,0,0,249,0.05,5.1,0.06,392.9,4.79,1.3%,0,0, ,0,0,2,4,0,0,0,5,1,4,20.0%,5.3,0,1,35.0,0.0,-6.2
Pavel,Zacha,NJD,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,55,0.92,0.6,0.56,4.1,4.11,12.0%,0,0, ,0,0,0,1,0,0,0,0,0,1,0.0%,0.0,0,0,-60.0,,
Nikita,Zadorov,COL,D,22,0,0,0,0,0,0,0,1,0,0,1,0,0.0%,0.0%,0,1,1,0,1,1127,0.85,18.2,0.83,102.4,4.65,15.1%,0,0, ,0,3,5,10,3,7,3,9,5,7,41.7%,30.0,2,1,-19.7,18.2,11.3
Travis,Zajac,NJD,C,74,2,1,3,2,1,0,5,7,3,3,5,1,28.6%,22.2%,13,6,2,0,9,12031,2.71,209.8,2.83,188.8,2.55,52.6%,76,107,41.5%,4,17,17,145,7,56,6,87,21,148,12.4%,-2.4,1,2,-31.2,3.1,-14.0
Michael,Zalewski,VAN,LW,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0.00,0.0,0.00,14.7,4.89,0.0%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.0%,,0,0,0.0,,
Henrik,Zetterberg,DET,LW/C,82,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,1,1,0,433,0.09,4.3,0.05,430.2,5.25,1.0%,5,4,55.6%,0,0,0,4,0,1,0,2,0,5,0.0%,-12.2,1,1,-42.1,60.0,55.4
Mika,Zibanejad,OTT,C,81,2,0,2,1,0,0,0,8,5,5,6,0,25.0%,9.1%,5,4,0,5,5,6918,1.42,115.9,1.43,273.7,3.38,29.8%,47,61,43.5%,1,17,13,88,9,44,1,41,13,89,12.7%,-1.0,0,1,-44.5,6.4,-0.6
Marek,Zidlicky,NYI,D,53,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,146,0.05,2.6,0.05,259.4,4.89,1.0%,0,0, ,0,0,1,3,0,0,0,2,0,4,0.0%,-20.2,2,0,0.0,,
Harry,Zolnierczyk,ANA,C/LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0.00,0.0,0.00,2.0,1.99,0.0%,0,0, ,0,0,0,0,0,0,0,0,0,0,0.0%,,0,0,0.0,,
Dainius,Zubrus,SJS,C/LW,50,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,3,2,0,2,1,2970,0.99,46.4,0.93,189.5,3.79,19.7%,0,2,0.0%,1,0,0,38,0,19,0,15,1,38,2.6%,-9.9,1,0,-53.1,12.1,8.8
Mats,Zuccarello,NYR,RW/LW,81,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,1,0,0,0,0,594,0.12,7.5,0.09,388.4,4.80,1.9%,0,0, ,0,1,2,5,0,2,0,3,1,6,14.3%,-0.7,0,1,-24.0,0.0,-6.4
Jason,Zucker,MIN,LW/RW,71,1,1,2,1,1,0,3,4,1,0,3,1,25.0%,25.0%,2,1,0,1,1,2119,0.50,30.7,0.43,251.9,3.55,10.8%,0,0, ,2,4,4,23,1,10,1,9,6,24,20.0%,11.4,0,4,-43.1,26.3,23.1
